Latitude, Longitude
15.862739,48.063953
15.862759,48.063929
15.862779,48.063905
15.862800,48.063881
15.862821,48.063857
15.862843,48.063833
15.862864,48.063808
15.862886,48.063784
15.862907,48.063760
15.862928,48.063737
15.862949,48.063714
15.862969,48.063692
15.862990,48.063670
15.863009,48.063648
15.863031,48.063626
15.863053,48.063604
15.863074,48.063584
15.863094,48.063563
15.863116,48.063543
15.863139,48.063523
15.863162,48.063502
15.863186,48.063483
15.863212,48.063463
15.863237,48.063443
15.863263,48.063424
15.863290,48.063405
15.863317,48.063386
15.863346,48.063368
15.863375,48.063352
15.863406,48.063335
15.863438,48.063318
15.863470,48.063302
15.863502,48.063285
15.863535,48.063268
15.863567,48.063251
15.863598,48.063233
15.863629,48.063214
15.863660,48.063194
15.863688,48.063173
15.863716,48.063151
15.863743,48.063130
15.863771,48.063108
15.863799,48.063087
15.863826,48.063067
15.863854,48.063047
15.863882,48.063028
15.863908,48.063009
15.863934,48.062988
15.863960,48.062968
15.863986,48.062948
15.864012,48.062928
15.864039,48.062908
15.864068,48.062889
15.864097,48.062870
15.864126,48.062852
15.864157,48.062834
15.864188,48.062817
15.864220,48.062800
15.864253,48.062783
15.864286,48.062767
15.864320,48.062750
15.864353,48.062732
15.864385,48.062713
15.864416,48.062694
15.864446,48.062675
15.864475,48.062655
15.864504,48.062636
15.864533,48.062616
15.864561,48.062597
15.864590,48.062577
15.864619,48.062557
15.864648,48.062537
15.864676,48.062516
15.864706,48.062495
15.864735,48.062474
15.864764,48.062452
15.864793,48.062430
15.864823,48.062407
15.864853,48.062386
15.864885,48.062364
15.864916,48.062343
15.864948,48.062322
15.864980,48.062301
15.865012,48.062281
15.865045,48.062260
15.865078,48.062239
15.865111,48.062220
15.865144,48.062201
15.865178,48.062182
15.865211,48.062164
15.865245,48.062146
15.865279,48.062129
15.865313,48.062112
15.865347,48.062095
15.865381,48.062078
15.865415,48.062062
15.865449,48.062045
15.865482,48.062027
15.865515,48.062010
15.865547,48.061992
15.865579,48.061974
15.865609,48.061957
15.865639,48.061940
15.865669,48.061923
15.865700,48.061906
15.865730,48.061889
15.865761,48.061872
15.865793,48.061855
15.865825,48.061837
15.865856,48.061820
15.865887,48.061803
15.865918,48.061785
15.865948,48.061767
15.865980,48.061748
15.866011,48.061730
15.866042,48.061712
15.866075,48.061694
15.866107,48.061677
15.866138,48.061659
15.866169,48.061641
15.866200,48.061623
15.866231,48.061605
15.866260,48.061587
15.866289,48.061570
15.866318,48.061552
15.866347,48.061534
15.866376,48.061516
15.866406,48.061497
15.866437,48.061479
15.866467,48.061461
15.866497,48.061443
15.866526,48.061424
15.866552,48.061403
15.866578,48.061382
15.866603,48.061360
15.866629,48.061338
15.866656,48.061318
15.866684,48.061297
15.866712,48.061276
15.866741,48.061257
15.866769,48.061237
15.866795,48.061217
15.866821,48.061196
15.866847,48.061175
15.866874,48.061154
15.866901,48.061134
15.866927,48.061114
15.866954,48.061093
15.866979,48.061072
15.867007,48.061051
15.867036,48.061030
15.867065,48.061009
15.867095,48.060989
15.867125,48.060969
15.867154,48.060948
15.867183,48.060927
15.867213,48.060907
15.867242,48.060886
15.867271,48.060865
15.867297,48.060843
15.867323,48.060820
15.867347,48.060796
15.867370,48.060772
15.867391,48.060747
15.867412,48.060721
15.867433,48.060695
15.867455,48.060669
15.867478,48.060644
15.867500,48.060620
15.867523,48.060596
15.867545,48.060570
15.867567,48.060544
15.867588,48.060518
15.867607,48.060491
15.867625,48.060464
15.867644,48.060436
15.867663,48.060408
15.867683,48.060382
15.867702,48.060355
15.867722,48.060328
15.867742,48.060301
15.867762,48.060276
15.867780,48.060250
15.867798,48.060224
15.867814,48.060198
15.867830,48.060173
15.867846,48.060148
15.867861,48.060122
15.867877,48.060095
15.867893,48.060069
15.867908,48.060043
15.867923,48.060018
15.867937,48.059993
15.867951,48.059967
15.867962,48.059942
15.867973,48.059917
15.867983,48.059891
15.867992,48.059866
15.868000,48.059842
15.868007,48.059817
15.868013,48.059791
15.868020,48.059766
15.868028,48.059741
15.868035,48.059716
15.868045,48.059691
15.868056,48.059667
15.868069,48.059642
15.868083,48.059618
15.868098,48.059594
15.868111,48.059571
15.868121,48.059544
15.868133,48.059517
15.868147,48.059493
15.868163,48.059469
15.868180,48.059447
15.868196,48.059424
15.868213,48.059400
15.868233,48.059378
15.868253,48.059356
15.868274,48.059334
15.868295,48.059312
15.868316,48.059289
15.868337,48.059265
15.868358,48.059243
15.868379,48.059220
15.868401,48.059198
15.868422,48.059174
15.868444,48.059151
15.868464,48.059129
15.868483,48.059106
15.868501,48.059084
15.868519,48.059063
15.868535,48.059041
15.868550,48.059021
15.868565,48.058999
15.868581,48.058977
15.868597,48.058955
15.868612,48.058933
15.868628,48.058912
15.868643,48.058890
15.868660,48.058869
15.868675,48.058847
15.868690,48.058824
15.868704,48.058802
15.868717,48.058778
15.868729,48.058754
15.868740,48.058730
15.868749,48.058706
15.868756,48.058682
15.868763,48.058658
15.868771,48.058634
15.868778,48.058609
15.868786,48.058584
15.868796,48.058559
15.868804,48.058535
15.868811,48.058510
15.868819,48.058486
15.868827,48.058461
15.868836,48.058437
15.868845,48.058413
15.868855,48.058389
15.868866,48.058365
15.868875,48.058339
15.868883,48.058313
15.868890,48.058288
15.868898,48.058263
15.868905,48.058238
15.868912,48.058213
15.868920,48.058189
15.868926,48.058164
15.868933,48.058141
15.868943,48.058118
15.868953,48.058094
15.868964,48.058072
15.868974,48.058049
15.868984,48.058025
15.868993,48.058001
15.869003,48.057978
15.869014,48.057955
15.869026,48.057931
15.869038,48.057908
15.869053,48.057885
15.869066,48.057863
15.869079,48.057841
15.869091,48.057819
15.869105,48.057797
15.869118,48.057773
15.869134,48.057749
15.869151,48.057726
15.869169,48.057703
15.869186,48.057680
15.869205,48.057658
15.869226,48.057636
15.869249,48.057614
15.869274,48.057593
15.869300,48.057571
15.869327,48.057550
15.869353,48.057527
15.869380,48.057503
15.869405,48.057479
15.869431,48.057454
15.869457,48.057429
15.869481,48.057404
15.869504,48.057380
15.869527,48.057356
15.869548,48.057334
15.869568,48.057311
15.869588,48.057288
15.869609,48.057264
15.869628,48.057241
15.869647,48.057217
15.869666,48.057193
15.869685,48.057168
15.869703,48.057142
15.869722,48.057116
15.869742,48.057091
15.869763,48.057066
15.869785,48.057043
15.869806,48.057019
15.869826,48.056995
15.869845,48.056970
15.869865,48.056944
15.869887,48.056920
15.869909,48.056895
15.869934,48.056871
15.869960,48.056847
15.869988,48.056824
15.870016,48.056800
15.870046,48.056778
15.870077,48.056755
15.870110,48.056733
15.870142,48.056711
15.870174,48.056690
15.870207,48.056669
15.870239,48.056649
15.870272,48.056630
15.870306,48.056611
15.870340,48.056591
15.870376,48.056571
15.870411,48.056552
15.870447,48.056534
15.870484,48.056515
15.870521,48.056496
15.870558,48.056478
15.870595,48.056460
15.870631,48.056443
15.870667,48.056426
15.870704,48.056408
15.870741,48.056391
15.870776,48.056374
15.870812,48.056358
15.870847,48.056343
15.870882,48.056326
15.870917,48.056308
15.870951,48.056289
15.870985,48.056269
15.871020,48.056250
15.871055,48.056231
15.871091,48.056214
15.871127,48.056195
15.871161,48.056176
15.871195,48.056157
15.871229,48.056136
15.871261,48.056117
15.871292,48.056098
15.871322,48.056077
15.871353,48.056055
15.871384,48.056034
15.871415,48.056014
15.871445,48.055992
15.871476,48.055969
15.871507,48.055947
15.871541,48.055925
15.871575,48.055904
15.871609,48.055884
15.871645,48.055863
15.871680,48.055843
15.871715,48.055822
15.871749,48.055802
15.871783,48.055781
15.871817,48.055762
15.871849,48.055742
15.871881,48.055721
15.871913,48.055700
15.871944,48.055680
15.871976,48.055659
15.872007,48.055641
15.872039,48.055621
15.872071,48.055600
15.872103,48.055580
15.872134,48.055560
15.872166,48.055541
15.872200,48.055520
15.872234,48.055500
15.872267,48.055479
15.872300,48.055458
15.872333,48.055437
15.872364,48.055414
15.872395,48.055391
15.872424,48.055368
15.872453,48.055345
15.872482,48.055320
15.872512,48.055296
15.872541,48.055271
15.872571,48.055246
15.872603,48.055222
15.872637,48.055197
15.872669,48.055174
15.872702,48.055151
15.872737,48.055130
15.872772,48.055109
15.872808,48.055088
15.872844,48.055068
15.872879,48.055048
15.872913,48.055029
15.872947,48.055009
15.872980,48.054989
15.873012,48.054971
15.873043,48.054952
15.873074,48.054933
15.873105,48.054913
15.873137,48.054895
15.873170,48.054877
15.873205,48.054860
15.873240,48.054843
15.873276,48.054828
15.873315,48.054814
15.873354,48.054800
15.873393,48.054787
15.873433,48.054774
15.873473,48.054761
15.873514,48.054749
15.873556,48.054736
15.873598,48.054724
15.873640,48.054710
15.873683,48.054698
15.873726,48.054686
15.873770,48.054674
15.873813,48.054663
15.873855,48.054650
15.873897,48.054637
15.873939,48.054624
15.873981,48.054610
15.874021,48.054596
15.874062,48.054582
15.874101,48.054568
15.874140,48.054553
15.874178,48.054537
15.874216,48.054522
15.874253,48.054507
15.874290,48.054492
15.874327,48.054477
15.874363,48.054461
15.874397,48.054445
15.874431,48.054428
15.874463,48.054410
15.874492,48.054392
15.874520,48.054373
15.874546,48.054353
15.874570,48.054333
15.874593,48.054312
15.874615,48.054291
15.874637,48.054269
15.874658,48.054248
15.874681,48.054227
15.874703,48.054207
15.874726,48.054187
15.874750,48.054166
15.874774,48.054145
15.874798,48.054125
15.874825,48.054104
15.874852,48.054083
15.874881,48.054062
15.874909,48.054039
15.874938,48.054016
15.874967,48.053993
15.874995,48.053971
15.875024,48.053948
15.875054,48.053926
15.875084,48.053905
15.875116,48.053884
15.875149,48.053864
15.875183,48.053845
15.875217,48.053827
15.875251,48.053810
15.875286,48.053793
15.875320,48.053776
15.875356,48.053760
15.875391,48.053745
15.875426,48.053729
15.875462,48.053713
15.875499,48.053699
15.875535,48.053683
15.875572,48.053666
15.875608,48.053649
15.875644,48.053632
15.875682,48.053615
15.875721,48.053596
15.875760,48.053579
15.875799,48.053561
15.875837,48.053544
15.875873,48.053526
15.875908,48.053508
15.875943,48.053490
15.875977,48.053472
15.876011,48.053454
15.876043,48.053435
15.876074,48.053417
15.876107,48.053398
15.876142,48.053379
15.876177,48.053361
15.876214,48.053343
15.876252,48.053326
15.876291,48.053311
15.876331,48.053295
15.876373,48.053281
15.876415,48.053267
15.876458,48.053254
15.876500,48.053240
15.876544,48.053228
15.876587,48.053215
15.876631,48.053201
15.876674,48.053187
15.876718,48.053174
15.876761,48.053161
15.876803,48.053147
15.876843,48.053133
15.876883,48.053118
15.876923,48.053103
15.876963,48.053088
15.877003,48.053074
15.877041,48.053060
15.877080,48.053047
15.877118,48.053035
15.877157,48.053023
15.877196,48.053012
15.877234,48.053002
15.877273,48.052990
15.877313,48.052981
15.877352,48.052971
15.877392,48.052962
15.877430,48.052952
15.877469,48.052941
15.877508,48.052929
15.877549,48.052916
15.877588,48.052902
15.877627,48.052886
15.877666,48.052871
15.877705,48.052857
15.877743,48.052842
15.877779,48.052826
15.877815,48.052810
15.877849,48.052794
15.877883,48.052778
15.877918,48.052761
15.877952,48.052745
15.877986,48.052729
15.878019,48.052713
15.878052,48.052696
15.878086,48.052679
15.878120,48.052662
15.878156,48.052646
15.878192,48.052630
15.878227,48.052616
15.878265,48.052600
15.878303,48.052585
15.878341,48.052571
15.878378,48.052559
15.878417,48.052546
15.878456,48.052534
15.878497,48.052524
15.878538,48.052514
15.878580,48.052504
15.878621,48.052495
15.878663,48.052488
15.878704,48.052479
15.878746,48.052471
15.878789,48.052463
15.878830,48.052454
15.878872,48.052444
15.878914,48.052433
15.878956,48.052422
15.878998,48.052411
15.879038,48.052399
15.879079,48.052386
15.879121,48.052373
15.879162,48.052360
15.879204,48.052346
15.879245,48.052332
15.879286,48.052318
15.879326,48.052303
15.879364,48.052288
15.879403,48.052273
15.879441,48.052257
15.879480,48.052241
15.879518,48.052224
15.879557,48.052208
15.879596,48.052191
15.879635,48.052174
15.879674,48.052155
15.879712,48.052136
15.879748,48.052115
15.879782,48.052093
15.879815,48.052070
15.879846,48.052046
15.879875,48.052022
15.879903,48.051998
15.879930,48.051974
15.879956,48.051950
15.879982,48.051927
15.880009,48.051904
15.880034,48.051881
15.880059,48.051858
15.880083,48.051835
15.880107,48.051812
15.880130,48.051789
15.880155,48.051767
15.880179,48.051745
15.880203,48.051723
15.880229,48.051701
15.880255,48.051680
15.880281,48.051659
15.880308,48.051638
15.880337,48.051617
15.880367,48.051597
15.880398,48.051578
15.880429,48.051558
15.880460,48.051537
15.880492,48.051516
15.880523,48.051496
15.880554,48.051474
15.880585,48.051453
15.880616,48.051431
15.880646,48.051408
15.880676,48.051386
15.880706,48.051362
15.880735,48.051339
15.880764,48.051315
15.880794,48.051291
15.880823,48.051266
15.880852,48.051242
15.880880,48.051218
15.880906,48.051194
15.880934,48.051171
15.880963,48.051149
15.880991,48.051126
15.881020,48.051103
15.881050,48.051081
15.881078,48.051058
15.881106,48.051034
15.881134,48.051010
15.881162,48.050986
15.881189,48.050960
15.881215,48.050935
15.881240,48.050910
15.881265,48.050885
15.881289,48.050858
15.881314,48.050833
15.881339,48.050808
15.881363,48.050782
15.881388,48.050757
15.881413,48.050731
15.881438,48.050706
15.881463,48.050681
15.881486,48.050656
15.881509,48.050632
15.881532,48.050607
15.881554,48.050583
15.881575,48.050560
15.881596,48.050537
15.881618,48.050513
15.881640,48.050490
15.881663,48.050468
15.881685,48.050446
15.881707,48.050422
15.881728,48.050400
15.881749,48.050377
15.881769,48.050355
15.881790,48.050332
15.881809,48.050309
15.881828,48.050287
15.881845,48.050264
15.881861,48.050241
15.881877,48.050217
15.881892,48.050193
15.881908,48.050171
15.881923,48.050148
15.881938,48.050126
15.881954,48.050103
15.881968,48.050079
15.881981,48.050056
15.881995,48.050033
15.882009,48.050011
15.882021,48.049989
15.882035,48.049967
15.882049,48.049946
15.882063,48.049925
15.882079,48.049904
15.882096,48.049883
15.882116,48.049863
15.882138,48.049843
15.882161,48.049823
15.882185,48.049803
15.882210,48.049784
15.882236,48.049765
15.882263,48.049747
15.882291,48.049728
15.882320,48.049709
15.882348,48.049689
15.882375,48.049670
15.882400,48.049650
15.882426,48.049631
15.882452,48.049612
15.882478,48.049593
15.882502,48.049573
15.882526,48.049553
15.882550,48.049532
15.882577,48.049511
15.882606,48.049492
15.882637,48.049472
15.882669,48.049454
15.882701,48.049435
15.882732,48.049416
15.882765,48.049396
15.882797,48.049377
15.882830,48.049357
15.882863,48.049337
15.882896,48.049318
15.882930,48.049299
15.882966,48.049281
15.883002,48.049263
15.883038,48.049246
15.883073,48.049228
15.883109,48.049210
15.883144,48.049192
15.883177,48.049174
15.883210,48.049154
15.883243,48.049134
15.883276,48.049114
15.883310,48.049094
15.883342,48.049075
15.883375,48.049054
15.883409,48.049034
15.883443,48.049013
15.883477,48.048993
15.883511,48.048975
15.883545,48.048955
15.883578,48.048936
15.883613,48.048917
15.883647,48.048898
15.883682,48.048880
15.883719,48.048862
15.883756,48.048845
15.883793,48.048829
15.883831,48.048813
15.883869,48.048797
15.883910,48.048783
15.883951,48.048770
15.883992,48.048757
15.884034,48.048745
15.884077,48.048733
15.884120,48.048719
15.884161,48.048706
15.884201,48.048692
15.884240,48.048677
15.884278,48.048662
15.884316,48.048646
15.884353,48.048630
15.884388,48.048613
15.884423,48.048595
15.884458,48.048577
15.884491,48.048559
15.884524,48.048541
15.884555,48.048521
15.884586,48.048500
15.884615,48.048478
15.884643,48.048456
15.884671,48.048435
15.884697,48.048414
15.884724,48.048392
15.884751,48.048369
15.884777,48.048347
15.884804,48.048324
15.884831,48.048302
15.884858,48.048279
15.884887,48.048257
15.884917,48.048236
15.884949,48.048215
15.884981,48.048194
15.885015,48.048173
15.885050,48.048153
15.885087,48.048133
15.885126,48.048114
15.885166,48.048096
15.885205,48.048078
15.885244,48.048060
15.885285,48.048042
15.885326,48.048026
15.885369,48.048010
15.885412,48.047996
15.885455,48.047982
15.885500,48.047970
15.885546,48.047958
15.885592,48.047948
15.885638,48.047938
15.885684,48.047930
15.885729,48.047922
15.885774,48.047913
15.885819,48.047905
15.885866,48.047899
15.885914,48.047891
15.885961,48.047882
15.886009,48.047873
15.886056,48.047863
15.886104,48.047851
15.886151,48.047839
15.886197,48.047826
15.886241,48.047813
15.886285,48.047798
15.886329,48.047783
15.886371,48.047766
15.886412,48.047750
15.886451,48.047732
15.886490,48.047714
15.886529,48.047695
15.886567,48.047676
15.886604,48.047657
15.886640,48.047638
15.886676,48.047618
15.886712,48.047599
15.886748,48.047579
15.886785,48.047559
15.886822,48.047540
15.886860,48.047520
15.886897,48.047500
15.886934,48.047480
15.886970,48.047459
15.887007,48.047438
15.887044,48.047416
15.887083,48.047396
15.887123,48.047377
15.887163,48.047357
15.887205,48.047338
15.887246,48.047319
15.887286,48.047299
15.887325,48.047279
15.887364,48.047259
15.887402,48.047238
15.887440,48.047217
15.887477,48.047195
15.887514,48.047174
15.887550,48.047152
15.887586,48.047129
15.887622,48.047106
15.887656,48.047083
15.887690,48.047061
15.887723,48.047037
15.887755,48.047013
15.887786,48.046989
15.887817,48.046965
15.887847,48.046940
15.887878,48.046916
15.887909,48.046892
15.887940,48.046868
15.887971,48.046845
15.888002,48.046822
15.888033,48.046799
15.888063,48.046776
15.888092,48.046751
15.888122,48.046725
15.888152,48.046699
15.888182,48.046673
15.888213,48.046647
15.888243,48.046620
15.888274,48.046593
15.888304,48.046566
15.888336,48.046540
15.888370,48.046514
15.888405,48.046489
15.888441,48.046464
15.888478,48.046441
15.888515,48.046417
15.888553,48.046394
15.888590,48.046371
15.888628,48.046347
15.888665,48.046323
15.888702,48.046298
15.888737,48.046273
15.888773,48.046248
15.888807,48.046222
15.888840,48.046196
15.888873,48.046169
15.888905,48.046143
15.888936,48.046116
15.888967,48.046089
15.888996,48.046062
15.889024,48.046034
15.889053,48.046008
15.889082,48.045981
15.889109,48.045954
15.889136,48.045928
15.889162,48.045901
15.889188,48.045874
15.889213,48.045847
15.889238,48.045820
15.889262,48.045793
15.889288,48.045767
15.889314,48.045740
15.889342,48.045714
15.889370,48.045689
15.889399,48.045663
15.889427,48.045638
15.889455,48.045613
15.889482,48.045588
15.889509,48.045563
15.889535,48.045538
15.889561,48.045512
15.889585,48.045486
15.889608,48.045460
15.889630,48.045433
15.889652,48.045407
15.889674,48.045380
15.889695,48.045353
15.889717,48.045327
15.889738,48.045300
15.889759,48.045274
15.889781,48.045248
15.889803,48.045222
15.889824,48.045195
15.889845,48.045169
15.889866,48.045142
15.889887,48.045115
15.889908,48.045089
15.889929,48.045063
15.889950,48.045035
15.889971,48.045008
15.889994,48.044981
15.890017,48.044953
15.890041,48.044927
15.890065,48.044900
15.890089,48.044874
15.890113,48.044848
15.890136,48.044822
15.890159,48.044795
15.890181,48.044769
15.890203,48.044742
15.890224,48.044716
15.890244,48.044689
15.890264,48.044662
15.890283,48.044634
15.890300,48.044607
15.890318,48.044580
15.890336,48.044553
15.890353,48.044526
15.890368,48.044497
15.890382,48.044469
15.890395,48.044441
15.890408,48.044413
15.890422,48.044385
15.890437,48.044357
15.890453,48.044328
15.890470,48.044301
15.890487,48.044274
15.890504,48.044246
15.890522,48.044219
15.890539,48.044190
15.890556,48.044164
15.890574,48.044136
15.890591,48.044109
15.890609,48.044082
15.890628,48.044057
15.890645,48.044031
15.890660,48.044005
15.890675,48.043978
15.890688,48.043951
15.890701,48.043925
15.890716,48.043899
15.890730,48.043872
15.890743,48.043845
15.890754,48.043818
15.890764,48.043791
15.890771,48.043763
15.890778,48.043735
15.890783,48.043708
15.890787,48.043681
15.890790,48.043655
15.890793,48.043628
15.890797,48.043601
15.890803,48.043574
15.890811,48.043548
15.890820,48.043522
15.890830,48.043496
15.890841,48.043470
15.890852,48.043445
15.890864,48.043420
15.890876,48.043396
15.890889,48.043372
15.890902,48.043348
15.890918,48.043324
15.890933,48.043301
15.890948,48.043278
15.890964,48.043254
15.890978,48.043229
15.890991,48.043204
15.891003,48.043180
15.891016,48.043156
15.891025,48.043130
15.891032,48.043104
15.891037,48.043079
15.891042,48.043054
15.891046,48.043030
15.891049,48.043005
15.891054,48.042981
15.891060,48.042958
15.891066,48.042935
15.891073,48.042912
15.891079,48.042888
15.891086,48.042863
15.891095,48.042838
15.891105,48.042813
15.891117,48.042788
15.891129,48.042763
15.891144,48.042739
15.891160,48.042715
15.891174,48.042691
15.891190,48.042667
15.891205,48.042641
15.891221,48.042616
15.891238,48.042591
15.891257,48.042566
15.891276,48.042542
15.891295,48.042518
15.891313,48.042493
15.891329,48.042469
15.891345,48.042443
15.891358,48.042417
15.891370,48.042392
15.891384,48.042368
15.891398,48.042343
15.891412,48.042318
15.891427,48.042292
15.891441,48.042269
15.891456,48.042245
15.891471,48.042222
15.891486,48.042198
15.891500,48.042172
15.891512,48.042147
15.891525,48.042122
15.891538,48.042096
15.891552,48.042069
15.891564,48.042043
15.891576,48.042018
15.891588,48.041992
15.891599,48.041968
15.891610,48.041944
15.891620,48.041919
15.891630,48.041895
15.891640,48.041870
15.891650,48.041847
15.891661,48.041824
15.891672,48.041800
15.891685,48.041777
15.891696,48.041754
15.891706,48.041730
15.891717,48.041706
15.891727,48.041682
15.891736,48.041657
15.891748,48.041634
15.891760,48.041611
15.891772,48.041588
15.891785,48.041564
15.891796,48.041540
15.891807,48.041517
15.891817,48.041492
15.891827,48.041468
15.891837,48.041443
15.891848,48.041419
15.891857,48.041396
15.891866,48.041372
15.891876,48.041349
15.891886,48.041325
15.891895,48.041301
15.891902,48.041276
15.891910,48.041252
15.891917,48.041227
15.891924,48.041202
15.891932,48.041177
15.891939,48.041151
15.891947,48.041126
15.891956,48.041100
15.891965,48.041075
15.891977,48.041051
15.891991,48.041028
15.892005,48.041005
15.892021,48.040982
15.892037,48.040959
15.892052,48.040936
15.892066,48.040912
15.892080,48.040889
15.892093,48.040866
15.892105,48.040841
15.892118,48.040815
15.892131,48.040791
15.892143,48.040766
15.892157,48.040742
15.892171,48.040717
15.892185,48.040693
15.892201,48.040669
15.892218,48.040646
15.892236,48.040624
15.892252,48.040602
15.892268,48.040579
15.892281,48.040555
15.892294,48.040531
15.892307,48.040506
15.892318,48.040482
15.892330,48.040456
15.892341,48.040431
15.892352,48.040407
15.892363,48.040382
15.892374,48.040357
15.892384,48.040331
15.892393,48.040306
15.892401,48.040279
15.892408,48.040253
15.892417,48.040228
15.892427,48.040203
15.892436,48.040177
15.892445,48.040152
15.892454,48.040127
15.892463,48.040103
15.892473,48.040079
15.892483,48.040055
15.892494,48.040031
15.892506,48.040008
15.892517,48.039985
15.892530,48.039961
15.892545,48.039938
15.892557,48.039915
15.892569,48.039892
15.892581,48.039868
15.892592,48.039845
15.892604,48.039821
15.892615,48.039797
15.892627,48.039774
15.892638,48.039750
15.892649,48.039727
15.892660,48.039703
15.892670,48.039680
15.892681,48.039657
15.892692,48.039634
15.892702,48.039611
15.892713,48.039589
15.892723,48.039566
15.892732,48.039542
15.892741,48.039519
15.892750,48.039496
15.892760,48.039472
15.892770,48.039448
15.892782,48.039425
15.892793,48.039403
15.892804,48.039380
15.892815,48.039357
15.892827,48.039334
15.892838,48.039310
15.892849,48.039287
15.892858,48.039263
15.892866,48.039240
15.892874,48.039217
15.892882,48.039193
15.892889,48.039169
15.892895,48.039147
15.892901,48.039123
15.892906,48.039099
15.892912,48.039075
15.892917,48.039051
15.892922,48.039027
15.892925,48.039003
15.892927,48.038978
15.892929,48.038953
15.892930,48.038928
15.892932,48.038902
15.892936,48.038876
15.892940,48.038852
15.892946,48.038826
15.892952,48.038801
15.892958,48.038777
15.892964,48.038752
15.892971,48.038729
15.892978,48.038705
15.892985,48.038680
15.892991,48.038656
15.892997,48.038631
15.893002,48.038606
15.893009,48.038581
15.893018,48.038555
15.893029,48.038530
15.893041,48.038505
15.893053,48.038480
15.893064,48.038455
15.893076,48.038430
15.893088,48.038406
15.893100,48.038381
15.893113,48.038357
15.893124,48.038333
15.893135,48.038309
15.893146,48.038287
15.893157,48.038265
15.893168,48.038242
15.893179,48.038219
15.893189,48.038194
15.893201,48.038171
15.893212,48.038148
15.893221,48.038124
15.893230,48.038099
15.893239,48.038074
15.893247,48.038048
15.893254,48.038022
15.893263,48.037998
15.893271,48.037972
15.893279,48.037946
15.893286,48.037920
15.893293,48.037895
15.893300,48.037869
15.893308,48.037843
15.893317,48.037819
15.893324,48.037794
15.893330,48.037770
15.893335,48.037747
15.893340,48.037722
15.893345,48.037696
15.893350,48.037670
15.893353,48.037645
15.893356,48.037621
15.893359,48.037596
15.893362,48.037572
15.893365,48.037548
15.893368,48.037523
15.893371,48.037499
15.893376,48.037474
15.893381,48.037451
15.893386,48.037428
15.893390,48.037406
15.893396,48.037383
15.893401,48.037360
15.893407,48.037337
15.893413,48.037313
15.893417,48.037290
15.893422,48.037266
15.893427,48.037243
15.893432,48.037219
15.893435,48.037195
15.893437,48.037172
15.893437,48.037146
15.893439,48.037121
15.893441,48.037096
15.893446,48.037072
15.893450,48.037048
15.893457,48.037026
15.893463,48.037003
15.893470,48.036980
15.893476,48.036956
15.893483,48.036933
15.893492,48.036910
15.893504,48.036887
15.893515,48.036865
15.893527,48.036843
15.893540,48.036822
15.893553,48.036799
15.893565,48.036776
15.893577,48.036753
15.893588,48.036730
15.893600,48.036706
15.893611,48.036681
15.893623,48.036655
15.893635,48.036631
15.893649,48.036607
15.893664,48.036582
15.893678,48.036557
15.893694,48.036533
15.893711,48.036507
15.893728,48.036482
15.893745,48.036458
15.893764,48.036435
15.893782,48.036411
15.893799,48.036387
15.893813,48.036364
15.893828,48.036340
15.893843,48.036316
15.893857,48.036292
15.893871,48.036269
15.893884,48.036246
15.893898,48.036223
15.893911,48.036199
15.893925,48.036176
15.893938,48.036152
15.893950,48.036128
15.893962,48.036104
15.893974,48.036079
15.893985,48.036053
15.893995,48.036028
15.894003,48.036002
15.894009,48.035976
15.894013,48.035949
15.894016,48.035922
15.894018,48.035895
15.894022,48.035869
15.894027,48.035841
15.894033,48.035814
15.894041,48.035786
15.894049,48.035759
15.894058,48.035732
15.894065,48.035705
15.894072,48.035677
15.894077,48.035650
15.894082,48.035623
15.894086,48.035596
15.894088,48.035569
15.894088,48.035541
15.894088,48.035514
15.894088,48.035487
15.894086,48.035459
15.894082,48.035431
15.894077,48.035404
15.894070,48.035378
15.894064,48.035352
15.894055,48.035325
15.894044,48.035299
15.894033,48.035271
15.894020,48.035243
15.894009,48.035219
15.893997,48.035194
15.893984,48.035169
15.893974,48.035147
15.893963,48.035122
15.893954,48.035099
15.893944,48.035076
15.893935,48.035050
15.893929,48.035025
15.893923,48.035000
15.893919,48.034974
15.893918,48.034949
15.893918,48.034923
15.893921,48.034897
15.893924,48.034872
15.893926,48.034846
15.893929,48.034822
15.893930,48.034796
15.893931,48.034769
15.893931,48.034740
15.893930,48.034712
15.893929,48.034685
15.893928,48.034657
15.893926,48.034630
15.893921,48.034602
15.893915,48.034575
15.893909,48.034548
15.893900,48.034521
15.893889,48.034494
15.893877,48.034467
15.893865,48.034440
15.893850,48.034413
15.893836,48.034388
15.893822,48.034363
15.893809,48.034339
15.893794,48.034315
15.893778,48.034291
15.893762,48.034268
15.893745,48.034244
15.893730,48.034219
15.893717,48.034195
15.893706,48.034170
15.893694,48.034146
15.893681,48.034121
15.893666,48.034098
15.893652,48.034075
15.893639,48.034051
15.893626,48.034026
15.893616,48.034002
15.893607,48.033978
15.893599,48.033953
15.893593,48.033927
15.893590,48.033902
15.893590,48.033876
15.893591,48.033851
15.893593,48.033825
15.893596,48.033798
15.893601,48.033772
15.893608,48.033747
15.893615,48.033722
15.893622,48.033696
15.893631,48.033671
15.893639,48.033647
15.893645,48.033622
15.893653,48.033597
15.893661,48.033572
15.893670,48.033547
15.893680,48.033523
15.893691,48.033499
